Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-03,1,15.49,-1,15.49,1,0,3,3,1,False
2023-01-04,1,15.49,-2,15.49,1,0,4,4,2,False
2023-01-06,1,15.49,-3,15.49,1,0,6,6,4,False
2023-01-07,1,15.49,-4,15.49,1,0,7,7,5,True
2023-01-11,1,15.49,-1,15.49,1,1,11,11,2,False
2023-01-12,1,15.49,-2,15.49,1,1,12,12,3,False
2023-01-13,1,15.49,-3,15.49,1,1,13,13,4,False
2023-01-14,1,15.49,-4,15.49,1,1,14,14,5,True
2023-01-16,1,15.49,-5,15.49,1,2,16,16,0,False
2023-01-17,1,15.49,-6,15.49,1,2,17,17,1,False
2023-01-19,1,15.49,-3,15.49,1,2,19,19,3,False
2023-01-20,1,15.49,-4,15.49,1,2,20,20,4,False
2023-01-23,1,15.49,-1,15.49,1,3,23,23,0,False
2023-01-24,1,15.49,-2,15.49,1,3,24,24,1,False
2023-01-31,2,15.49,-2,30.98,1,4,31,31,1,False
2023-02-01,1,15.49,-3,15.49,2,0,32,1,2,False
2023-02-04,1,15.49,-7,15.49,2,0,35,4,5,True
2022-05-09,1,14.99,-1,14.99,5,1,129,9,0,False
2022-05-10,1,14.99,-2,14.99,5,1,130,10,1,False
2022-05-11,2,14.99,-4,29.98,5,1,131,11,2,False
2022-05-12,2,14.99,-6,29.98,5,1,132,12,3,False
2022-05-13,1,14.99,-7,14.99,5,1,133,13,4,False
2022-05-14,1,14.99,-8,14.99,5,1,134,14,5,True
2022-05-16,1,14.99,-9,14.99,5,2,136,16,0,False
2022-05-17,2,14.99,-11,29.98,5,2,137,17,1,False
2022-05-18,2,14.99,-13,29.98,5,2,138,18,2,False
2022-05-19,2,14.99,-15,29.98,5,2,139,19,3,False
2022-05-20,2,14.99,-17,29.98,5,2,140,20,4,False
2022-05-21,3,14.99,-20,44.97,5,2,141,21,5,True
2022-05-24,2,14.99,-22,29.98,5,3,144,24,1,False
2022-05-25,4,14.99,-26,59.96,5,3,145,25,2,False
2022-05-27,2,14.99,-28,29.98,5,3,147,27,4,False
2022-05-28,2,14.99,-30,29.98,5,3,148,28,5,True
2022-05-30,2,14.99,-32,29.98,5,4,150,30,0,False
2022-05-31,2,14.99,-34,29.98,5,4,151,31,1,False
2022-06-01,1,14.99,-35,14.99,6,0,152,1,2,False
2022-06-02,1,14.99,-36,14.99,6,0,153,2,3,False
2022-06-03,1,14.99,-37,14.99,6,0,154,3,4,False
2022-06-04,1,14.99,-38,14.99,6,0,155,4,5,True
2022-06-07,1,14.99,-39,14.99,6,0,158,7,1,False
2022-06-09,1,14.99,-40,14.99,6,1,160,9,3,False
2022-06-10,2,14.99,-42,29.98,6,1,161,10,4,False
2022-06-11,2,14.99,-44,29.98,6,1,162,11,5,True
2022-06-14,1,14.99,-45,14.99,6,1,165,14,1,False
2022-06-15,1,14.99,-46,14.99,6,2,166,15,2,False
2022-06-16,1,14.99,-47,14.99,6,2,167,16,3,False
2022-06-17,1,14.99,-48,14.99,6,2,168,17,4,False
2022-06-18,1,14.99,-49,14.99,6,2,169,18,5,True
2022-06-20,1,14.99,-50,14.99,6,2,171,20,0,False
2022-06-21,1,14.99,-51,14.99,6,2,172,21,1,False
2022-06-23,1,14.99,-52,14.99,6,3,174,23,3,False
2022-06-24,1,14.99,-53,14.99,6,3,175,24,4,False
2022-06-25,1,14.99,-54,14.99,6,3,176,25,5,True
2022-06-28,1,14.99,-50,14.99,6,3,179,28,1,False
2022-06-30,1,14.99,-51,14.99,6,4,181,30,3,False
2022-07-01,2,14.99,-53,29.98,7,0,182,1,4,False
2022-07-02,2,14.99,-55,29.98,7,0,183,2,5,True
2022-07-04,1,15.49,-56,15.49,7,0,185,4,0,False
2022-07-05,1,15.49,-51,15.49,7,0,186,5,1,False
2022-07-06,1,15.49,-52,15.49,7,0,187,6,2,False
2022-07-07,1,15.49,-53,15.49,7,0,188,7,3,False
2022-07-09,2,15.49,-55,30.98,7,1,190,9,5,True
2022-07-12,1,15.49,-50,15.49,7,1,193,12,1,False
2022-07-13,1,15.49,-51,15.49,7,1,194,13,2,False
2022-07-14,1,15.49,-52,15.49,7,1,195,14,3,False
2022-07-15,1,15.49,-53,15.49,7,2,196,15,4,False
2022-07-16,1,15.49,-54,15.49,7,2,197,16,5,True
2022-07-18,2,15.49,-56,30.98,7,2,199,18,0,False
2022-07-19,2,15.49,-53,30.98,7,2,200,19,1,False
2022-07-20,1,15.49,-54,15.49,7,2,201,20,2,False
2022-07-21,1,15.49,-55,15.49,7,2,202,21,3,False
2022-07-22,2,15.49,-57,30.98,7,3,203,22,4,False
2022-07-23,2,15.49,-59,30.98,7,3,204,23,5,True
2022-07-25,2,15.49,-61,30.98,7,3,206,25,0,False
2022-07-27,1,15.49,-52,15.49,7,3,208,27,2,False
2022-07-28,1,15.49,-53,15.49,7,3,209,28,3,False
2022-07-29,1,15.49,-54,15.49,7,4,210,29,4,False
2022-08-01,2,15.49,-56,30.98,8,0,213,1,0,False
2022-08-02,1,15.49,-52,15.49,8,0,214,2,1,False
2022-08-04,1,15.49,-53,15.49,8,0,216,4,3,False
2022-08-05,2,15.49,-55,30.98,8,0,217,5,4,False
2022-08-06,2,15.49,-57,30.98,8,0,218,6,5,True
2022-08-09,2,15.49,-51,30.98,8,1,221,9,1,False
2022-08-10,2,15.49,-53,30.98,8,1,222,10,2,False
2022-08-12,2,15.49,-55,30.98,8,1,224,12,4,False
2022-08-13,2,15.49,-57,30.98,8,1,225,13,5,True
2022-08-15,2,15.49,-59,30.98,8,2,227,15,0,False
2022-08-16,1,15.49,-52,15.49,8,2,228,16,1,False
2022-08-17,1,15.49,-53,15.49,8,2,229,17,2,False
2022-08-18,1,15.49,-54,15.49,8,2,230,18,3,False
2022-08-20,1,15.49,-55,15.49,8,2,232,20,5,True
2022-08-22,1,15.49,-56,15.49,8,3,234,22,0,False
2022-08-23,1,15.49,-51,15.49,8,3,235,23,1,False
2022-08-25,1,15.49,-52,15.49,8,3,237,25,3,False
2022-08-27,1,15.49,-53,15.49,8,3,239,27,5,True
2022-08-29,2,15.49,-55,30.98,8,4,241,29,0,False
2022-08-30,1,15.49,-52,15.49,8,4,242,30,1,False
2022-08-31,1,15.49,-53,15.49,8,4,243,31,2,False
2022-09-01,1,15.49,-54,15.49,9,0,244,1,3,False
2022-09-02,1,15.49,-55,15.49,9,0,245,2,4,False
2022-09-03,1,15.49,-56,15.49,9,0,246,3,5,True
2022-09-05,1,15.49,-57,15.49,9,0,248,5,0,False
2022-09-06,1,15.49,-51,15.49,9,0,249,6,1,False
2022-09-07,1,15.49,-52,15.49,9,0,250,7,2,False
2022-09-09,2,15.49,-54,30.98,9,1,252,9,4,False
2022-09-10,2,15.49,-56,30.98,9,1,253,10,5,True
2022-09-12,1,15.49,-57,15.49,9,1,255,12,0,False
2022-09-13,1,15.49,-51,15.49,9,1,256,13,1,False
2022-09-14,1,15.49,-52,15.49,9,1,257,14,2,False
2022-09-16,1,15.49,-53,15.49,9,2,259,16,4,False
2022-09-17,2,15.49,-55,30.98,9,2,260,17,5,True
2022-09-19,1,15.49,-56,15.49,9,2,262,19,0,False
2022-09-20,1,15.49,-51,15.49,9,2,263,20,1,False
2022-09-21,1,15.49,-52,15.49,9,2,264,21,2,False
2022-09-24,1,15.49,-53,15.49,9,3,267,24,5,True
2022-09-27,1,15.49,-50,15.49,9,3,270,27,1,False
2022-09-28,1,15.49,-51,15.49,9,3,271,28,2,False
2022-09-29,1,15.49,-52,15.49,9,4,272,29,3,False
2022-09-30,2,15.49,-51,30.98,9,4,273,30,4,False
2022-10-01,2,15.49,-53,30.98,10,0,274,1,5,True
2022-10-04,1,15.49,-1,15.49,10,0,277,4,1,False
2022-10-07,1,15.49,-2,15.49,10,0,280,7,4,False
2022-10-08,2,15.49,-4,30.98,10,1,281,8,5,True
2022-10-11,1,15.49,-1,15.49,10,1,284,11,1,False
2022-10-12,1,15.49,-2,15.49,10,1,285,12,2,False
2022-10-13,1,15.49,-3,15.49,10,1,286,13,3,False
2022-10-14,1,15.49,-4,15.49,10,1,287,14,4,False
2022-10-15,1,15.49,-5,15.49,10,2,288,15,5,True
2022-10-19,1,15.49,-1,15.49,10,2,292,19,2,False
2022-10-20,1,15.49,-2,15.49,10,2,293,20,3,False
2022-10-22,1,15.49,-3,15.49,10,3,295,22,5,True
2022-10-25,1,15.49,-1,15.49,10,3,298,25,1,False
2022-10-26,1,15.49,-2,15.49,10,3,299,26,2,False
2022-10-27,1,15.49,-3,15.49,10,3,300,27,3,False
2022-10-29,1,15.49,-4,15.49,10,4,302,29,5,True
2022-11-01,1,15.49,-1,15.49,11,0,305,1,1,False
2022-11-02,1,15.49,-2,15.49,11,0,306,2,2,False
2022-11-03,1,15.49,-3,15.49,11,0,307,3,3,False
2022-11-04,2,15.49,-5,30.98,11,0,308,4,4,False
2022-11-05,1,15.49,-6,15.49,11,0,309,5,5,True
2022-11-07,1,15.49,-7,15.49,11,0,311,7,0,False
2022-11-08,1,15.49,-2,15.49,11,1,312,8,1,False
2022-11-09,1,15.49,-3,15.49,11,1,313,9,2,False
2022-11-10,1,15.49,-4,15.49,11,1,314,10,3,False
2022-11-11,1,15.49,-5,15.49,11,1,315,11,4,False
2022-11-12,1,15.49,-6,15.49,11,1,316,12,5,True
2022-11-15,1,15.49,-1,15.49,11,2,319,15,1,False
2022-11-16,1,15.49,-2,15.49,11,2,320,16,2,False
2022-11-17,1,15.49,-3,15.49,11,2,321,17,3,False
2022-11-18,1,15.49,-4,15.49,11,2,322,18,4,False
2022-11-21,1,15.49,-5,15.49,11,2,325,21,0,False
2022-11-22,1,15.49,-2,15.49,11,3,326,22,1,False
2022-11-23,1,15.49,-3,15.49,11,3,327,23,2,False
2022-11-25,1,15.49,-4,15.49,11,3,329,25,4,False
2022-11-26,1,15.49,-5,15.49,11,3,330,26,5,True
2022-11-30,1,15.49,-1,15.49,11,4,334,30,2,False
2022-12-01,1,15.49,-2,15.49,12,0,335,1,3,False
2022-12-02,1,15.49,-3,15.49,12,0,336,2,4,False
2022-12-03,1,15.49,-4,15.49,12,0,337,3,5,True
2022-12-05,1,15.49,-5,15.49,12,0,339,5,0,False
2022-12-07,1,15.49,-2,15.49,12,0,341,7,2,False
2022-12-10,1,15.49,-3,15.49,12,1,344,10,5,True
2022-12-12,1,15.49,-4,15.49,12,1,346,12,0,False
2022-12-13,1,15.49,-2,15.49,12,1,347,13,1,False
2022-12-15,1,15.49,-3,15.49,12,2,349,15,3,False
2022-12-16,1,15.49,-4,15.49,12,2,350,16,4,False
2022-12-17,1,15.49,-5,15.49,12,2,351,17,5,True
2022-12-20,1,15.49,-1,15.49,12,2,354,20,1,False
2022-12-21,1,15.49,-2,15.49,12,2,355,21,2,False
2022-12-22,1,15.49,-3,15.49,12,3,356,22,3,False
2022-12-23,1,15.49,-4,15.49,12,3,357,23,4,False
2022-12-28,1,15.49,-1,15.49,12,3,362,28,2,False
2022-12-29,1,15.49,-2,15.49,12,4,363,29,3,False
2022-12-30,1,15.49,-3,15.49,12,4,364,30,4,False
2022-12-31,3,15.49,-6,46.47,12,4,365,31,5,True
