Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-02,1,8.69,-1,8.69,1,0,2,2,0,False
2023-01-03,1,8.69,-2,8.69,1,0,3,3,1,False
2023-01-04,1,8.69,-3,8.69,1,0,4,4,2,False
2023-01-05,1,8.69,-4,8.69,1,0,5,5,3,False
2023-01-06,1,8.69,-5,8.69,1,0,6,6,4,False
2023-01-07,1,8.69,-6,8.69,1,0,7,7,5,True
2023-01-09,1,8.69,-1,8.69,1,1,9,9,0,False
2023-01-10,1,8.69,-2,8.69,1,1,10,10,1,False
2023-01-17,1,8.69,-3,8.69,1,2,17,17,1,False
2023-01-20,1,8.69,-2,8.69,1,2,20,20,4,False
2023-01-21,1,8.69,-3,8.69,1,2,21,21,5,True
2023-01-23,1,8.69,-1,8.69,1,3,23,23,0,False
2023-01-24,1,8.69,-2,8.69,1,3,24,24,1,False
2023-01-25,1,8.69,-3,8.69,1,3,25,25,2,False
2023-01-28,1,8.69,-4,8.69,1,3,28,28,5,True
2023-02-02,1,8.69,-1,8.69,2,0,33,2,3,False
2023-02-04,1,8.69,-2,8.69,2,0,35,4,5,True
2022-05-13,1,8.49,-1,8.49,5,1,133,13,4,False
2022-05-14,1,8.49,-2,8.49,5,1,134,14,5,True
2022-05-18,1,8.49,-3,8.49,5,2,138,18,2,False
2022-05-20,1,8.49,-4,8.49,5,2,140,20,4,False
2022-05-25,1,8.49,-5,8.49,5,3,145,25,2,False
2022-05-27,1,8.49,-6,8.49,5,3,147,27,4,False
2022-05-28,1,8.49,-7,8.49,5,3,148,28,5,True
2022-05-31,1,8.49,-8,8.49,5,4,151,31,1,False
2022-06-02,1,8.49,-9,8.49,6,0,153,2,3,False
2022-06-03,1,8.49,-10,8.49,6,0,154,3,4,False
2022-06-04,1,8.49,-11,8.49,6,0,155,4,5,True
2022-06-08,1,8.49,-12,8.49,6,1,159,8,2,False
2022-06-10,1,8.49,-13,8.49,6,1,161,10,4,False
2022-06-11,1,8.49,-14,8.49,6,1,162,11,5,True
2022-06-14,1,8.49,-15,8.49,6,1,165,14,1,False
2022-06-15,1,8.49,-16,8.49,6,2,166,15,2,False
2022-06-16,1,8.49,-17,8.49,6,2,167,16,3,False
2022-06-18,1,8.49,-18,8.49,6,2,169,18,5,True
2022-06-20,1,8.49,-19,8.49,6,2,171,20,0,False
2022-06-21,1,8.49,-20,8.49,6,2,172,21,1,False
2022-06-22,1,8.49,-21,8.49,6,3,173,22,2,False
2022-06-23,1,8.49,-22,8.49,6,3,174,23,3,False
2022-06-24,1,8.49,-23,8.49,6,3,175,24,4,False
2022-06-25,1,8.49,-24,8.49,6,3,176,25,5,True
2022-06-27,1,8.49,-25,8.49,6,3,178,27,0,False
2022-06-28,1,8.49,-20,8.49,6,3,179,28,1,False
2022-06-29,1,8.49,-21,8.49,6,4,180,29,2,False
2022-06-30,1,8.49,-22,8.49,6,4,181,30,3,False
2022-07-01,1,8.49,-23,8.49,7,0,182,1,4,False
2022-07-05,1,8.69,-19,8.69,7,0,186,5,1,False
2022-07-06,1,8.69,-20,8.69,7,0,187,6,2,False
2022-07-08,1,8.69,-21,8.69,7,1,189,8,4,False
2022-07-09,3,8.69,-24,26.07,7,1,190,9,5,True
2022-07-11,1,8.69,-25,8.69,7,1,192,11,0,False
2022-07-13,1,8.69,-20,8.69,7,1,194,13,2,False
2022-07-15,1,8.69,-21,8.69,7,2,196,15,4,False
2022-07-16,1,8.69,-22,8.69,7,2,197,16,5,True
2022-07-20,1,8.69,-19,8.69,7,2,201,20,2,False
2022-07-21,1,8.69,-20,8.69,7,2,202,21,3,False
2022-07-22,1,8.69,-21,8.69,7,3,203,22,4,False
2022-07-23,1,8.69,-22,8.69,7,3,204,23,5,True
2022-07-27,1,8.69,-19,8.69,7,3,208,27,2,False
2022-07-29,1,8.69,-20,8.69,7,4,210,29,4,False
2022-07-30,1,8.69,-21,8.69,7,4,211,30,5,True
2022-08-02,1,8.69,-19,8.69,8,0,214,2,1,False
2022-08-03,1,8.69,-20,8.69,8,0,215,3,2,False
2022-08-04,1,8.69,-21,8.69,8,0,216,4,3,False
2022-08-05,1,8.69,-22,8.69,8,0,217,5,4,False
2022-08-06,1,8.69,-23,8.69,8,0,218,6,5,True
2022-08-08,1,8.69,-24,8.69,8,1,220,8,0,False
2022-08-09,1,8.69,-20,8.69,8,1,221,9,1,False
2022-08-10,1,8.69,-21,8.69,8,1,222,10,2,False
2022-08-11,1,8.69,-22,8.69,8,1,223,11,3,False
2022-08-12,1,8.69,-23,8.69,8,1,224,12,4,False
2022-08-15,1,8.69,-24,8.69,8,2,227,15,0,False
2022-08-17,1,8.69,-20,8.69,8,2,229,17,2,False
2022-08-22,1,8.69,-21,8.69,8,3,234,22,0,False
2022-08-23,1,8.69,-20,8.69,8,3,235,23,1,False
2022-08-24,1,8.69,-21,8.69,8,3,236,24,2,False
2022-08-25,1,8.69,-22,8.69,8,3,237,25,3,False
2022-08-26,1,8.69,-23,8.69,8,3,238,26,4,False
2022-08-27,1,8.69,-24,8.69,8,3,239,27,5,True
2022-08-29,2,8.69,-26,17.38,8,4,241,29,0,False
2022-08-30,1,8.69,-21,8.69,8,4,242,30,1,False
2022-08-31,3,8.69,-24,26.07,8,4,243,31,2,False
2022-09-01,1,8.69,-25,8.69,9,0,244,1,3,False
2022-09-02,1,8.69,-26,8.69,9,0,245,2,4,False
2022-09-03,1,8.69,-27,8.69,9,0,246,3,5,True
2022-09-05,1,8.69,-28,8.69,9,0,248,5,0,False
2022-09-07,1,8.69,-20,8.69,9,0,250,7,2,False
2022-09-08,1,8.69,-21,8.69,9,1,251,8,3,False
2022-09-09,1,8.69,-22,8.69,9,1,252,9,4,False
2022-09-10,1,8.69,-23,8.69,9,1,253,10,5,True
2022-09-12,1,8.69,-24,8.69,9,1,255,12,0,False
2022-09-13,1,8.69,-20,8.69,9,1,256,13,1,False
2022-09-15,1,8.69,-21,8.69,9,2,258,15,3,False
2022-09-16,1,8.69,-22,8.69,9,2,259,16,4,False
2022-09-17,1,8.69,-23,8.69,9,2,260,17,5,True
2022-09-19,1,8.69,-24,8.69,9,2,262,19,0,False
2022-09-22,1,8.69,-20,8.69,9,3,265,22,3,False
2022-09-26,1,8.69,-21,8.69,9,3,269,26,0,False
2022-09-27,1,8.69,-20,8.69,9,3,270,27,1,False
2022-09-28,1,8.69,-21,8.69,9,3,271,28,2,False
2022-09-30,1,8.69,-19,8.69,9,4,273,30,4,False
2022-10-01,1,8.69,-20,8.69,10,0,274,1,5,True
2022-10-04,1,8.69,-1,8.69,10,0,277,4,1,False
2022-10-05,1,8.69,-2,8.69,10,0,278,5,2,False
2022-10-06,1,8.69,-3,8.69,10,0,279,6,3,False
2022-10-07,1,8.69,-4,8.69,10,0,280,7,4,False
2022-10-12,1,8.69,-1,8.69,10,1,285,12,2,False
2022-10-13,1,8.69,-2,8.69,10,1,286,13,3,False
2022-10-18,1,8.69,-1,8.69,10,2,291,18,1,False
2022-10-19,1,8.69,-2,8.69,10,2,292,19,2,False
2022-10-20,1,8.69,-3,8.69,10,2,293,20,3,False
2022-10-21,1,8.69,-4,8.69,10,2,294,21,4,False
2022-10-22,1,8.69,-5,8.69,10,3,295,22,5,True
2022-10-24,1,8.69,-6,8.69,10,3,297,24,0,False
2022-11-01,1,8.69,-1,8.69,11,0,305,1,1,False
2022-11-02,1,8.69,-2,8.69,11,0,306,2,2,False
2022-11-03,1,8.69,-3,8.69,11,0,307,3,3,False
2022-11-04,1,8.69,-4,8.69,11,0,308,4,4,False
2022-11-05,1,8.69,-5,8.69,11,0,309,5,5,True
2022-11-10,1,8.69,-1,8.69,11,1,314,10,3,False
2022-11-11,1,8.69,-2,8.69,11,1,315,11,4,False
2022-11-12,1,8.69,-3,8.69,11,1,316,12,5,True
2022-11-14,1,8.69,-4,8.69,11,1,318,14,0,False
2022-11-15,1,8.69,-2,8.69,11,2,319,15,1,False
2022-11-16,1,8.69,-3,8.69,11,2,320,16,2,False
2022-11-17,1,8.69,-4,8.69,11,2,321,17,3,False
2022-11-18,1,8.69,-5,8.69,11,2,322,18,4,False
2022-11-19,1,8.69,-6,8.69,11,2,323,19,5,True
2022-11-21,1,8.69,-7,8.69,11,2,325,21,0,False
2022-11-24,1,8.69,-2,8.69,11,3,328,24,3,False
2022-11-25,1,8.69,-3,8.69,11,3,329,25,4,False
2022-11-26,1,8.69,-4,8.69,11,3,330,26,5,True
2022-11-29,1,8.69,-1,8.69,11,4,333,29,1,False
2022-11-30,1,8.69,-2,8.69,11,4,334,30,2,False
2022-12-02,1,8.69,-3,8.69,12,0,336,2,4,False
2022-12-03,1,8.69,-4,8.69,12,0,337,3,5,True
2022-12-05,1,8.69,-5,8.69,12,0,339,5,0,False
2022-12-09,1,8.69,-2,8.69,12,1,343,9,4,False
2022-12-12,1,8.69,-3,8.69,12,1,346,12,0,False
2022-12-13,1,8.69,-2,8.69,12,1,347,13,1,False
2022-12-14,1,8.69,-3,8.69,12,1,348,14,2,False
2022-12-15,1,8.69,-4,8.69,12,2,349,15,3,False
2022-12-16,1,8.69,-5,8.69,12,2,350,16,4,False
2022-12-17,1,8.69,-6,8.69,12,2,351,17,5,True
2022-12-19,1,8.69,-7,8.69,12,2,353,19,0,False
2022-12-21,1,8.69,-2,8.69,12,2,355,21,2,False
2022-12-22,1,8.69,-3,8.69,12,3,356,22,3,False
2022-12-23,1,8.69,-4,8.69,12,3,357,23,4,False
2022-12-27,1,8.69,-1,8.69,12,3,361,27,1,False
2022-12-30,1,8.69,-2,8.69,12,4,364,30,4,False
