Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-02,1,5.49,-1,5.49,1,0,2,2,0,False
2023-01-04,1,5.49,-2,5.49,1,0,4,4,2,False
2023-01-10,1,5.49,-1,5.49,1,1,10,10,1,False
2023-01-11,1,5.49,-2,5.49,1,1,11,11,2,False
2023-01-12,1,5.49,-3,5.49,1,1,12,12,3,False
2023-01-13,1,5.49,-4,5.49,1,1,13,13,4,False
2023-01-14,1,5.49,-5,5.49,1,1,14,14,5,True
2023-01-17,1,5.49,-6,5.49,1,2,17,17,1,False
2023-01-18,1,5.49,-2,5.49,1,2,18,18,2,False
2023-01-19,1,5.49,-3,5.49,1,2,19,19,3,False
2023-01-21,1,5.49,-4,5.49,1,2,21,21,5,True
2023-01-23,1,5.49,-1,5.49,1,3,23,23,0,False
2023-01-24,1,5.49,-2,5.49,1,3,24,24,1,False
2022-11-05,1,5.49,-1,5.49,11,0,309,5,5,True
2022-11-07,1,5.49,-2,5.49,11,0,311,7,0,False
2022-11-09,1,5.49,-2,5.49,11,1,313,9,2,False
2022-11-12,1,5.49,-3,5.49,11,1,316,12,5,True
2022-11-15,1,5.49,-1,5.49,11,2,319,15,1,False
2022-11-16,1,5.49,-2,5.49,11,2,320,16,2,False
2022-11-18,1,5.49,-3,5.49,11,2,322,18,4,False
2022-11-21,1,5.49,-4,5.49,11,2,325,21,0,False
2022-11-22,2,5.49,-3,10.98,11,3,326,22,1,False
2022-11-24,1,5.49,-4,5.49,11,3,328,24,3,False
2022-11-25,1,5.49,-5,5.49,11,3,329,25,4,False
2022-11-30,1,5.49,-1,5.49,11,4,334,30,2,False
2022-12-01,1,5.49,-2,5.49,12,0,335,1,3,False
2022-12-02,1,5.49,-3,5.49,12,0,336,2,4,False
2022-12-09,1,5.49,-1,5.49,12,1,343,9,4,False
2022-12-13,1,5.49,-1,5.49,12,1,347,13,1,False
2022-12-15,1,5.49,-2,5.49,12,2,349,15,3,False
2022-12-16,1,5.49,-3,5.49,12,2,350,16,4,False
2022-12-17,1,5.49,-4,5.49,12,2,351,17,5,True
2022-12-20,1,5.49,-1,5.49,12,2,354,20,1,False
2022-12-21,1,5.49,-2,5.49,12,2,355,21,2,False
2022-12-23,1,5.49,-3,5.49,12,3,357,23,4,False
2022-12-28,1,5.49,-1,5.49,12,3,362,28,2,False
