Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-02,1,7.99,-1,7.99,1,0,2,2,0,False
2023-01-04,1,7.99,-2,7.99,1,0,4,4,2,False
2023-01-05,1,7.99,-3,7.99,1,0,5,5,3,False
2023-01-06,1,7.99,-4,7.99,1,0,6,6,4,False
2023-01-09,1,7.99,-1,7.99,1,1,9,9,0,False
2023-01-10,1,7.99,-2,7.99,1,1,10,10,1,False
2023-01-11,1,7.99,-3,7.99,1,1,11,11,2,False
2023-01-12,1,7.99,-4,7.99,1,1,12,12,3,False
2023-01-13,1,7.99,-5,7.99,1,1,13,13,4,False
2023-01-14,1,7.99,-6,7.99,1,1,14,14,5,True
2023-01-16,1,7.99,-7,7.99,1,2,16,16,0,False
2023-01-17,1,7.99,-8,7.99,1,2,17,17,1,False
2023-01-18,1,7.99,-3,7.99,1,2,18,18,2,False
2023-01-19,1,7.99,-4,7.99,1,2,19,19,3,False
2023-01-20,1,7.99,-5,7.99,1,2,20,20,4,False
2023-01-23,1,7.99,-1,7.99,1,3,23,23,0,False
2023-01-24,1,7.99,-2,7.99,1,3,24,24,1,False
2023-01-25,1,7.99,-3,7.99,1,3,25,25,2,False
2023-01-26,1,7.99,-4,7.99,1,3,26,26,3,False
2023-01-27,1,7.99,-5,7.99,1,3,27,27,4,False
2023-01-31,1,7.99,-1,7.99,1,4,31,31,1,False
2023-02-02,1,7.99,-2,7.99,2,0,33,2,3,False
2023-02-03,1,7.99,-3,7.99,2,0,34,3,4,False
2022-05-09,1,7.89,-1,7.89,5,1,129,9,0,False
2022-05-10,1,7.89,-2,7.89,5,1,130,10,1,False
2022-05-11,2,7.89,-4,15.78,5,1,131,11,2,False
2022-05-12,1,7.89,-5,7.89,5,1,132,12,3,False
2022-05-13,1,7.89,-6,7.89,5,1,133,13,4,False
2022-05-14,2,7.89,-8,15.78,5,1,134,14,5,True
2022-05-16,1,7.89,-9,7.89,5,2,136,16,0,False
2022-05-17,1,7.89,-10,7.89,5,2,137,17,1,False
2022-05-18,1,7.89,-11,7.89,5,2,138,18,2,False
2022-05-19,1,7.89,-12,7.89,5,2,139,19,3,False
2022-05-20,2,7.89,-14,15.78,5,2,140,20,4,False
2022-05-21,2,7.89,-16,15.78,5,2,141,21,5,True
2022-05-23,1,7.89,-17,7.89,5,3,143,23,0,False
2022-05-24,1,7.89,-18,7.89,5,3,144,24,1,False
2022-05-25,2,7.89,-20,15.78,5,3,145,25,2,False
2022-05-27,2,7.89,-22,15.78,5,3,147,27,4,False
2022-05-28,2,7.89,-24,15.78,5,3,148,28,5,True
2022-05-30,1,7.89,-25,7.89,5,4,150,30,0,False
2022-05-31,1,7.89,-26,7.89,5,4,151,31,1,False
2022-06-01,1,7.89,-27,7.89,6,0,152,1,2,False
2022-06-02,1,7.89,-28,7.89,6,0,153,2,3,False
2022-06-03,2,7.89,-30,15.78,6,0,154,3,4,False
2022-06-04,2,7.89,-32,15.78,6,0,155,4,5,True
2022-06-07,1,7.89,-33,7.89,6,0,158,7,1,False
2022-06-08,1,7.89,-34,7.89,6,1,159,8,2,False
2022-06-09,1,7.89,-35,7.89,6,1,160,9,3,False
2022-06-10,2,7.89,-37,15.78,6,1,161,10,4,False
2022-06-11,2,7.89,-39,15.78,6,1,162,11,5,True
2022-06-13,1,7.89,-40,7.89,6,1,164,13,0,False
2022-06-14,1,7.89,-41,7.89,6,1,165,14,1,False
2022-06-16,1,7.89,-42,7.89,6,2,167,16,3,False
2022-06-17,2,7.89,-44,15.78,6,2,168,17,4,False
2022-06-18,1,7.89,-45,7.89,6,2,169,18,5,True
2022-06-22,1,7.89,-46,7.89,6,3,173,22,2,False
2022-06-23,1,7.89,-47,7.89,6,3,174,23,3,False
2022-06-24,1,7.89,-48,7.89,6,3,175,24,4,False
2022-06-27,1,7.89,-49,7.89,6,3,178,27,0,False
2022-06-28,2,7.89,-48,15.78,6,3,179,28,1,False
2022-06-29,1,7.89,-49,7.89,6,4,180,29,2,False
2022-06-30,1,7.89,-50,7.89,6,4,181,30,3,False
2022-07-01,3,7.89,-53,23.67,7,0,182,1,4,False
2022-07-02,2,7.89,-55,15.78,7,0,183,2,5,True
2022-07-04,1,7.99,-56,7.99,7,0,185,4,0,False
2022-07-05,1,7.99,-47,7.99,7,0,186,5,1,False
2022-07-06,1,7.99,-48,7.99,7,0,187,6,2,False
2022-07-07,2,7.99,-50,15.98,7,0,188,7,3,False
2022-07-08,1,7.99,-51,7.99,7,1,189,8,4,False
2022-07-09,2,7.99,-53,15.98,7,1,190,9,5,True
2022-07-11,1,7.99,-54,7.99,7,1,192,11,0,False
2022-07-12,1,7.99,-48,7.99,7,1,193,12,1,False
2022-07-13,1,7.99,-49,7.99,7,1,194,13,2,False
