Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-02-02,1,45.99,-1,45.99,2,0,33,2,3,False
2022-05-28,1,43.99,-1,43.99,5,3,148,28,5,True
2022-06-10,1,43.99,-2,43.99,6,1,161,10,4,False
2022-08-04,1,45.99,-3,45.99,8,0,216,4,3,False
2022-08-13,1,45.99,-3,45.99,8,1,225,13,5,True
2022-08-20,1,45.99,-3,45.99,8,2,232,20,5,True
2022-09-10,1,45.99,-3,45.99,9,1,253,10,5,True
2022-10-07,1,45.99,-1,45.99,10,0,280,7,4,False
2022-11-04,1,45.99,-1,45.99,11,0,308,4,4,False
2022-12-15,1,45.99,-1,45.99,12,2,349,15,3,False
