Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-31,1,8.29,-1,8.29,1,4,31,31,1,False
2023-02-02,1,8.29,-2,8.29,2,0,33,2,3,False
2022-05-09,1,7.99,-1,7.99,5,1,129,9,0,False
2022-05-10,1,7.99,-2,7.99,5,1,130,10,1,False
2022-05-12,1,7.99,-3,7.99,5,1,132,12,3,False
2022-05-13,1,7.99,-4,7.99,5,1,133,13,4,False
2022-05-14,1,7.99,-5,7.99,5,1,134,14,5,True
2022-05-25,1,7.99,-6,7.99,5,3,145,25,2,False
2022-06-02,1,7.99,-7,7.99,6,0,153,2,3,False
2022-06-03,1,7.99,-8,7.99,6,0,154,3,4,False
2022-06-04,1,7.99,-9,7.99,6,0,155,4,5,True
2022-06-07,1,7.99,-10,7.99,6,0,158,7,1,False
2022-06-08,1,7.99,-11,4.79,6,1,159,8,2,False
2022-06-09,2,7.99,-13,15.98,6,1,160,9,3,False
2022-06-10,1,7.99,-14,7.99,6,1,161,10,4,False
2022-06-11,3,7.99,-17,23.97,6,1,162,11,5,True
2022-06-28,1,7.99,-19,7.99,6,3,179,28,1,False
2022-07-09,1,8.29,-19,8.29,7,1,190,9,5,True
2022-07-13,1,8.29,-19,8.29,7,1,194,13,2,False
2022-07-14,1,8.29,-20,8.29,7,1,195,14,3,False
2022-08-02,1,8.29,-19,8.29,8,0,214,2,1,False
2022-08-06,1,8.29,-20,8.29,8,0,218,6,5,True
2022-09-23,1,8.29,-18,8.29,9,3,266,23,4,False
2022-10-29,1,8.29,-1,8.29,10,4,302,29,5,True
2022-11-18,1,8.29,-1,8.29,11,2,322,18,4,False
