Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-02,1,9.99,-1,9.99,1,0,2,2,0,False
2023-01-03,1,9.99,-2,9.99,1,0,3,3,1,False
2023-01-04,1,9.99,-3,9.99,1,0,4,4,2,False
2023-01-07,1,9.99,-4,9.99,1,0,7,7,5,True
2023-01-09,1,9.99,-1,9.99,1,1,9,9,0,False
2023-01-10,1,9.99,-2,9.99,1,1,10,10,1,False
2023-01-12,1,9.99,-3,9.99,1,1,12,12,3,False
2023-01-13,1,9.99,-4,9.99,1,1,13,13,4,False
2023-01-14,1,9.99,-5,9.99,1,1,14,14,5,True
2023-01-19,1,9.99,-1,9.99,1,2,19,19,3,False
2023-01-20,1,9.99,-2,9.99,1,2,20,20,4,False
2023-01-21,1,9.99,-3,9.99,1,2,21,21,5,True
2023-01-26,1,9.99,-1,9.99,1,3,26,26,3,False
2023-01-27,1,9.99,-2,9.99,1,3,27,27,4,False
2023-01-31,1,9.99,-1,9.99,1,4,31,31,1,False
2023-02-03,1,9.99,-5,9.99,2,0,34,3,4,False
2022-05-09,1,9.99,-1,9.99,5,1,129,9,0,False
2022-05-10,1,9.99,-2,9.99,5,1,130,10,1,False
2022-05-11,1,9.99,-3,9.99,5,1,131,11,2,False
2022-05-12,1,9.99,-4,9.99,5,1,132,12,3,False
2022-05-13,2,9.99,-6,19.98,5,1,133,13,4,False
2022-05-14,2,9.99,-8,19.98,5,1,134,14,5,True
2022-05-16,1,9.99,-9,9.99,5,2,136,16,0,False
2022-05-17,2,9.99,-11,19.98,5,2,137,17,1,False
2022-05-18,2,9.99,-13,19.98,5,2,138,18,2,False
2022-05-19,2,9.99,-15,19.98,5,2,139,19,3,False
2022-05-20,2,9.99,-17,19.98,5,2,140,20,4,False
2022-05-21,2,9.99,-19,19.98,5,2,141,21,5,True
2022-05-23,2,9.99,-21,19.98,5,3,143,23,0,False
2022-05-24,2,9.99,-23,19.98,5,3,144,24,1,False
2022-05-25,2,9.99,-25,19.98,5,3,145,25,2,False
2022-05-27,2,9.99,-27,19.98,5,3,147,27,4,False
2022-05-28,2,9.99,-29,19.98,5,3,148,28,5,True
2022-05-30,1,9.99,-30,9.99,5,4,150,30,0,False
2022-05-31,2,9.99,-32,19.98,5,4,151,31,1,False
2022-06-01,2,9.99,-34,19.98,6,0,152,1,2,False
2022-06-02,1,9.99,-35,9.99,6,0,153,2,3,False
2022-06-03,1,9.99,-36,9.99,6,0,154,3,4,False
2022-06-04,1,9.99,-37,9.99,6,0,155,4,5,True
2022-06-08,1,9.99,-38,9.99,6,1,159,8,2,False
2022-06-09,1,9.99,-39,9.99,6,1,160,9,3,False
2022-06-10,2,9.99,-41,19.98,6,1,161,10,4,False
2022-06-11,2,9.99,-43,19.98,6,1,162,11,5,True
2022-06-13,2,9.99,-45,19.98,6,1,164,13,0,False
2022-06-14,2,9.99,-47,19.98,6,1,165,14,1,False
2022-06-15,1,9.99,-48,9.99,6,2,166,15,2,False
2022-06-16,2,9.99,-50,19.98,6,2,167,16,3,False
2022-06-17,2,9.99,-52,19.98,6,2,168,17,4,False
2022-06-18,1,9.99,-53,9.99,6,2,169,18,5,True
2022-06-20,2,9.99,-55,19.98,6,2,171,20,0,False
2022-06-21,1,9.99,-56,9.99,6,2,172,21,1,False
2022-06-22,1,9.99,-57,9.99,6,3,173,22,2,False
2022-06-23,2,9.99,-59,19.98,6,3,174,23,3,False
