Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-02,1,3.59,-1,3.59,1,0,2,2,0,False
2023-01-06,1,3.59,-2,3.59,1,0,6,6,4,False
2023-01-07,1,3.59,-3,3.59,1,0,7,7,5,True
2022-05-09,1,3.49,-1,3.49,5,1,129,9,0,False
2022-05-10,1,3.49,-2,3.49,5,1,130,10,1,False
2022-05-11,2,3.49,-4,6.98,5,1,131,11,2,False
2022-05-13,1,3.49,-5,3.49,5,1,133,13,4,False
2022-05-14,1,3.49,-6,3.49,5,1,134,14,5,True
2022-05-16,1,3.49,-7,3.49,5,2,136,16,0,False
2022-05-17,1,3.49,-8,3.49,5,2,137,17,1,False
2022-05-18,1,3.49,-9,3.49,5,2,138,18,2,False
2022-05-19,1,3.49,-10,3.49,5,2,139,19,3,False
2022-05-20,2,3.49,-12,6.98,5,2,140,20,4,False
2022-05-21,2,3.49,-14,6.98,5,2,141,21,5,True
2022-05-23,1,3.49,-15,3.49,5,3,143,23,0,False
2022-05-24,1,3.49,-16,3.49,5,3,144,24,1,False
2022-05-25,2,3.49,-18,6.98,5,3,145,25,2,False
2022-05-27,2,3.49,-20,6.98,5,3,147,27,4,False
2022-05-28,2,3.49,-22,6.98,5,3,148,28,5,True
2022-05-30,1,3.49,-23,3.49,5,4,150,30,0,False
2022-05-31,1,3.49,-24,3.49,5,4,151,31,1,False
2022-06-01,1,3.49,-25,3.49,6,0,152,1,2,False
2022-06-03,1,3.49,-26,3.49,6,0,154,3,4,False
2022-06-04,1,3.49,-27,3.49,6,0,155,4,5,True
2022-06-07,1,3.49,-28,3.49,6,0,158,7,1,False
2022-06-09,1,3.49,-29,3.49,6,1,160,9,3,False
2022-06-10,1,3.49,-30,3.49,6,1,161,10,4,False
2022-06-11,1,3.49,-31,3.49,6,1,162,11,5,True
2022-06-13,1,3.49,-32,3.49,6,1,164,13,0,False
2022-06-14,1,3.49,-33,3.49,6,1,165,14,1,False
2022-06-15,1,3.49,-34,3.49,6,2,166,15,2,False
2022-06-16,1,3.49,-35,3.49,6,2,167,16,3,False
2022-06-17,1,3.49,-36,3.49,6,2,168,17,4,False
2022-06-18,1,3.49,-37,3.49,6,2,169,18,5,True
2022-06-22,1,3.49,-38,3.49,6,3,173,22,2,False
2022-06-24,1,3.49,-39,3.49,6,3,175,24,4,False
2022-06-25,1,3.49,-40,3.49,6,3,176,25,5,True
2022-06-28,1,3.49,-38,3.49,6,3,179,28,1,False
2022-06-29,1,3.49,-39,3.49,6,4,180,29,2,False
2022-07-01,1,3.49,-40,3.49,7,0,182,1,4,False
2022-07-02,1,3.49,-41,3.49,7,0,183,2,5,True
2022-07-04,1,3.59,-42,3.59,7,0,185,4,0,False
2022-07-05,1,3.59,-39,3.59,7,0,186,5,1,False
2022-07-06,1,3.59,-40,3.59,7,0,187,6,2,False
2022-07-07,2,3.59,-42,7.18,7,0,188,7,3,False
2022-07-09,2,3.59,-44,7.18,7,1,190,9,5,True
2022-07-12,1,3.59,-38,3.59,7,1,193,12,1,False
2022-07-13,1,3.59,-39,3.59,7,1,194,13,2,False
2022-07-14,1,3.59,-40,3.59,7,1,195,14,3,False
