Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-05-17,1,7.39,-1,7.39,5,2,137,17,1,False
2022-05-19,1,7.39,-2,7.39,5,2,139,19,3,False
2022-05-23,1,7.39,-3,7.39,5,3,143,23,0,False
2022-05-24,1,7.39,-4,7.39,5,3,144,24,1,False
2022-05-31,1,7.39,-5,7.39,5,4,151,31,1,False
2022-06-01,1,7.39,-6,7.39,6,0,152,1,2,False
2022-06-09,1,7.39,-7,7.39,6,1,160,9,3,False
2022-06-23,1,7.39,-8,7.39,6,3,174,23,3,False
2022-06-24,2,7.39,-10,14.78,6,3,175,24,4,False
2022-06-27,1,7.39,-11,7.39,6,3,178,27,0,False
2022-06-28,2,7.39,-10,14.78,6,3,179,28,1,False
2022-06-30,1,7.39,-11,7.39,6,4,181,30,3,False
2022-07-05,1,7.49,-8,7.49,7,0,186,5,1,False
2022-07-06,1,7.49,-9,7.49,7,0,187,6,2,False
2022-07-07,1,7.49,-10,7.49,7,0,188,7,3,False
2022-07-12,1,7.49,-8,7.49,7,1,193,12,1,False
2022-07-13,1,7.49,-9,7.49,7,1,194,13,2,False
2022-08-17,1,7.49,-8,7.49,8,2,229,17,2,False
2022-08-23,1,7.49,-8,7.49,8,3,235,23,1,False
2022-08-26,1,7.49,-9,7.49,8,3,238,26,4,False
2022-08-27,1,7.49,-10,7.49,8,3,239,27,5,True
2022-08-29,1,7.49,-11,7.49,8,4,241,29,0,False
2022-08-30,1,7.49,-9,7.49,8,4,242,30,1,False
2022-09-05,1,7.49,-10,7.49,9,0,248,5,0,False
2022-09-06,1,7.49,-9,7.49,9,0,249,6,1,False
