Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-09,1,3.29,-1,3.29,1,1,9,9,0,False
2023-01-12,1,3.29,-2,3.29,1,1,12,12,3,False
2023-01-19,1,3.29,-1,3.29,1,2,19,19,3,False
2023-01-23,1,3.29,-1,3.29,1,3,23,23,0,False
2023-01-28,1,3.29,-2,3.29,1,3,28,28,5,True
2023-01-30,1,3.29,-1,3.29,1,4,30,30,0,False
2023-02-02,1,3.29,-2,3.29,2,0,33,2,3,False
2022-05-10,1,3.29,-1,3.29,5,1,130,10,1,False
2022-05-11,1,3.29,-2,3.29,5,1,131,11,2,False
2022-05-12,1,3.29,-3,3.29,5,1,132,12,3,False
2022-05-20,1,3.29,-4,3.29,5,2,140,20,4,False
2022-05-25,1,3.29,-5,3.29,5,3,145,25,2,False
2022-05-30,1,3.29,-6,3.29,5,4,150,30,0,False
2022-06-01,1,3.29,-7,3.29,6,0,152,1,2,False
2022-06-03,1,3.29,-8,3.29,6,0,154,3,4,False
2022-06-08,1,3.29,-9,3.29,6,1,159,8,2,False
2022-06-14,1,3.29,-10,3.29,6,1,165,14,1,False
2022-06-15,1,3.29,-11,3.29,6,2,166,15,2,False
2022-06-17,1,3.29,-12,3.29,6,2,168,17,4,False
2022-06-20,1,3.29,-13,3.29,6,2,171,20,0,False
2022-06-22,1,3.29,-14,3.29,6,3,173,22,2,False
2022-06-24,1,3.29,-15,3.29,6,3,175,24,4,False
2022-06-27,1,3.29,-16,3.29,6,3,178,27,0,False
2022-06-29,1,3.29,-14,3.29,6,4,180,29,2,False
2022-07-01,1,3.29,-15,3.29,7,0,182,1,4,False
2022-07-06,1,3.29,-13,3.29,7,0,187,6,2,False
2022-07-08,2,3.29,-15,6.58,7,1,189,8,4,False
2022-07-11,1,3.29,-16,3.29,7,1,192,11,0,False
2022-07-13,1,3.29,-14,3.29,7,1,194,13,2,False
2022-07-15,1,3.29,-15,3.29,7,2,196,15,4,False
2022-07-20,1,3.29,-13,3.29,7,2,201,20,2,False
2022-07-22,1,3.29,-14,3.29,7,3,203,22,4,False
2022-08-04,1,3.29,-13,3.29,8,0,216,4,3,False
2022-08-05,1,3.29,-14,3.29,8,0,217,5,4,False
2022-08-09,1,3.29,-13,3.29,8,1,221,9,1,False
2022-08-17,1,3.29,-13,3.29,8,2,229,17,2,False
2022-08-22,1,3.29,-14,3.29,8,3,234,22,0,False
2022-08-24,1,3.29,-14,3.29,8,3,236,24,2,False
2022-08-27,1,3.29,-15,3.29,8,3,239,27,5,True
2022-09-02,1,3.29,-13,3.29,9,0,245,2,4,False
2022-09-12,1,3.29,-13,3.29,9,1,255,12,0,False
2022-09-19,1,3.29,-14,3.29,9,2,262,19,0,False
2022-09-23,2,3.29,-15,6.58,9,3,266,23,4,False
2022-09-24,1,3.29,-16,3.29,9,3,267,24,5,True
2022-09-26,1,3.29,-17,3.29,9,3,269,26,0,False
2022-09-29,1,3.29,-14,3.29,9,4,272,29,3,False
2022-09-30,1,3.29,-13,3.29,9,4,273,30,4,False
2022-10-07,1,3.29,-1,3.29,10,0,280,7,4,False
2022-10-08,2,3.29,-3,6.58,10,1,281,8,5,True
2022-10-11,1,3.29,-1,3.29,10,1,284,11,1,False
2022-10-17,1,3.29,-2,3.29,10,2,290,17,0,False
2022-10-21,2,3.29,-3,6.58,10,2,294,21,4,False
2022-10-22,2,3.29,-5,6.58,10,3,295,22,5,True
2022-10-28,1,3.29,-1,3.29,10,3,301,28,4,False
2022-10-29,1,3.29,-2,3.29,10,4,302,29,5,True
2022-11-02,1,3.29,-1,3.29,11,0,306,2,2,False
2022-11-04,2,3.29,-3,6.58,11,0,308,4,4,False
2022-11-05,1,3.29,-4,3.29,11,0,309,5,5,True
2022-11-07,1,3.29,-5,3.29,11,0,311,7,0,False
2022-11-09,1,3.29,-2,3.29,11,1,313,9,2,False
2022-11-11,1,3.29,-3,3.29,11,1,315,11,4,False
2022-11-16,1,3.29,-1,3.29,11,2,320,16,2,False
2022-11-23,1,3.29,-1,3.29,11,3,327,23,2,False
2022-12-01,1,3.29,-1,3.29,12,0,335,1,3,False
2022-12-08,2,3.29,-2,6.58,12,1,342,8,3,False
2022-12-12,1,3.29,-3,3.29,12,1,346,12,0,False
2022-12-16,1,3.29,-2,3.29,12,2,350,16,4,False
2022-12-20,1,3.29,-1,3.29,12,2,354,20,1,False
2022-12-23,1,3.29,-2,3.29,12,3,357,23,4,False
2022-12-29,1,3.29,-1,3.29,12,4,363,29,3,False
2022-12-31,1,3.29,-2,3.29,12,4,365,31,5,True
