Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-02,1,3.89,-1,3.89,1,0,2,2,0,False
2023-01-14,1,3.89,-1,3.89,1,1,14,14,5,True
2023-01-16,1,3.89,-2,3.89,1,2,16,16,0,False
2023-01-17,1,3.89,-3,3.89,1,2,17,17,1,False
2023-01-21,2,3.89,-4,7.78,1,2,21,21,5,True
2023-01-24,1,3.89,-1,3.89,1,3,24,24,1,False
2022-05-09,1,3.49,-1,3.49,5,1,129,9,0,False
2022-05-10,1,3.49,-2,3.49,5,1,130,10,1,False
2022-05-11,2,3.49,-4,6.98,5,1,131,11,2,False
2022-05-12,1,3.49,-5,3.49,5,1,132,12,3,False
2022-05-13,1,3.49,-6,3.49,5,1,133,13,4,False
2022-05-17,1,3.49,-7,3.49,5,2,137,17,1,False
2022-05-18,1,3.49,-8,3.49,5,2,138,18,2,False
2022-05-19,1,3.49,-9,3.49,5,2,139,19,3,False
2022-05-20,2,3.49,-11,6.98,5,2,140,20,4,False
2022-05-21,1,3.49,-12,3.49,5,2,141,21,5,True
2022-05-23,1,3.49,-13,3.49,5,3,143,23,0,False
2022-05-24,1,3.49,-14,3.49,5,3,144,24,1,False
2022-05-25,1,3.49,-15,3.49,5,3,145,25,2,False
2022-05-27,1,3.49,-16,3.49,5,3,147,27,4,False
2022-05-28,1,3.49,-17,3.49,5,3,148,28,5,True
2022-05-30,1,3.49,-18,3.49,5,4,150,30,0,False
2022-05-31,1,3.49,-19,3.49,5,4,151,31,1,False
2022-06-01,1,3.49,-20,3.49,6,0,152,1,2,False
2022-06-02,1,3.49,-21,3.49,6,0,153,2,3,False
2022-06-03,1,3.49,-22,3.49,6,0,154,3,4,False
2022-06-04,1,3.49,-23,3.49,6,0,155,4,5,True
2022-06-07,1,3.49,-24,3.49,6,0,158,7,1,False
2022-06-08,1,3.49,-25,3.49,6,1,159,8,2,False
2022-06-09,1,3.49,-26,3.49,6,1,160,9,3,False
2022-06-10,1,3.49,-27,3.49,6,1,161,10,4,False
2022-06-11,1,3.49,-28,3.49,6,1,162,11,5,True
2022-06-13,1,3.49,-29,3.49,6,1,164,13,0,False
2022-06-14,1,3.49,-30,3.49,6,1,165,14,1,False
2022-06-15,1,3.49,-31,3.49,6,2,166,15,2,False
2022-06-16,1,3.49,-32,3.49,6,2,167,16,3,False
2022-06-17,1,3.49,-33,3.49,6,2,168,17,4,False
2022-06-20,1,3.49,-34,3.49,6,2,171,20,0,False
2022-06-21,1,3.49,-35,3.49,6,2,172,21,1,False
2022-06-22,1,3.49,-36,3.49,6,3,173,22,2,False
2022-06-23,1,3.49,-37,3.49,6,3,174,23,3,False
2022-06-24,1,3.49,-38,3.49,6,3,175,24,4,False
2022-06-25,1,3.49,-39,3.49,6,3,176,25,5,True
2022-06-28,1,3.49,-34,3.49,6,3,179,28,1,False
2022-06-29,1,3.49,-35,3.49,6,4,180,29,2,False
2022-06-30,1,3.49,-36,3.49,6,4,181,30,3,False
2022-07-02,1,3.49,-37,3.49,7,0,183,2,5,True
2022-07-04,1,3.59,-38,3.59,7,0,185,4,0,False
2022-07-05,1,3.59,-35,3.59,7,0,186,5,1,False
2022-07-06,1,3.59,-36,3.59,7,0,187,6,2,False
2022-07-07,1,3.59,-37,3.59,7,0,188,7,3,False
2022-07-08,1,3.59,-38,3.59,7,1,189,8,4,False
2022-07-09,1,3.59,-39,3.59,7,1,190,9,5,True
2022-07-11,1,3.59,-40,3.59,7,1,192,11,0,False
2022-07-12,1,3.59,-35,3.59,7,1,193,12,1,False
2022-07-13,1,3.59,-36,3.59,7,1,194,13,2,False
2022-07-14,1,3.59,-37,3.59,7,1,195,14,3,False
2022-07-15,1,3.59,-38,3.59,7,2,196,15,4,False
2022-07-16,1,3.59,-39,3.59,7,2,197,16,5,True
2022-07-18,1,3.59,-40,3.59,7,2,199,18,0,False
2022-07-19,1,3.59,-35,3.59,7,2,200,19,1,False
2022-07-21,1,3.59,-36,3.59,7,2,202,21,3,False
2022-07-22,1,3.59,-37,3.59,7,3,203,22,4,False
2022-07-23,1,3.59,-38,3.59,7,3,204,23,5,True
2022-07-25,1,3.59,-39,3.59,7,3,206,25,0,False
2022-07-26,1,3.59,-35,3.59,7,3,207,26,1,False
2022-07-27,1,3.59,-36,3.59,7,3,208,27,2,False
2022-07-28,1,3.59,-37,3.59,7,3,209,28,3,False
2022-07-30,1,3.59,-38,3.59,7,4,211,30,5,True
2022-08-01,1,3.59,-39,3.59,8,0,213,1,0,False
2022-08-03,1,3.59,-35,3.59,8,0,215,3,2,False
2022-08-04,1,3.59,-36,3.59,8,0,216,4,3,False
2022-08-05,1,3.59,-37,3.59,8,0,217,5,4,False
2022-08-06,1,3.59,-38,3.59,8,0,218,6,5,True
2022-08-08,1,3.59,-39,3.59,8,1,220,8,0,False
2022-08-09,1,3.59,-35,3.59,8,1,221,9,1,False
2022-08-10,1,3.59,-36,3.59,8,1,222,10,2,False
2022-08-11,1,3.59,-37,3.59,8,1,223,11,3,False
2022-08-16,1,3.59,-34,3.59,8,2,228,16,1,False
2022-08-17,1,3.59,-35,3.59,8,2,229,17,2,False
2022-08-20,2,3.59,-37,7.18,8,2,232,20,5,True
2022-08-23,1,3.59,-34,3.59,8,3,235,23,1,False
2022-08-25,1,3.59,-35,3.59,8,3,237,25,3,False
2022-08-26,1,3.59,-36,3.59,8,3,238,26,4,False
2022-08-27,1,3.59,-37,3.59,8,3,239,27,5,True
2022-08-29,2,3.59,-39,7.18,8,4,241,29,0,False
2022-08-30,1,3.59,-36,3.59,8,4,242,30,1,False
2022-08-31,1,3.59,-37,3.59,8,4,243,31,2,False
2022-09-01,1,3.59,-38,3.59,9,0,244,1,3,False
2022-09-02,1,3.59,-39,3.59,9,0,245,2,4,False
2022-09-03,1,3.59,-40,3.59,9,0,246,3,5,True
2022-09-05,1,3.59,-41,3.59,9,0,248,5,0,False
2022-09-06,1,3.59,-35,3.59,9,0,249,6,1,False
2022-09-07,1,3.59,-36,3.59,9,0,250,7,2,False
2022-09-08,1,3.59,-37,3.59,9,1,251,8,3,False
2022-09-09,1,3.59,-38,3.59,9,1,252,9,4,False
2022-09-10,1,3.59,-39,3.59,9,1,253,10,5,True
2022-09-12,1,3.59,-40,3.59,9,1,255,12,0,False
2022-09-13,1,3.59,-35,3.59,9,1,256,13,1,False
2022-09-14,1,3.59,-36,3.59,9,1,257,14,2,False
2022-09-29,1,3.59,-34,3.59,9,4,272,29,3,False
2022-09-30,1,3.59,-34,3.59,9,4,273,30,4,False
2022-10-01,1,3.59,-35,3.59,10,0,274,1,5,True
2022-10-05,1,3.59,-1,3.59,10,0,278,5,2,False
2022-10-06,1,3.59,-2,3.59,10,0,279,6,3,False
2022-10-07,1,3.59,-3,3.59,10,0,280,7,4,False
2022-10-08,2,3.59,-5,7.18,10,1,281,8,5,True
2022-10-10,1,3.59,-6,3.59,10,1,283,10,0,False
2022-10-12,1,3.59,-2,3.59,10,1,285,12,2,False
2022-10-14,1,3.59,-3,3.59,10,1,287,14,4,False
2022-10-15,1,3.59,-4,3.59,10,2,288,15,5,True
2022-10-17,1,3.59,-5,3.59,10,2,290,17,0,False
2022-10-19,1,3.59,-2,3.59,10,2,292,19,2,False
2022-10-20,1,3.89,-3,3.89,10,2,293,20,3,False
2022-10-24,1,3.89,-4,3.89,10,3,297,24,0,False
2022-10-27,1,3.89,-2,3.89,10,3,300,27,3,False
2022-10-29,1,3.89,-3,3.89,10,4,302,29,5,True
2022-11-18,1,3.89,-1,3.89,11,2,322,18,4,False
2022-11-25,1,3.89,-1,3.89,11,3,329,25,4,False
2022-12-05,1,3.89,-1,3.89,12,0,339,5,0,False
2022-12-06,1,3.89,-2,3.89,12,0,340,6,1,False
2022-12-07,1,3.89,-3,3.89,12,0,341,7,2,False
2022-12-12,1,3.89,-4,3.89,12,1,346,12,0,False
2022-12-14,1,3.89,-2,3.89,12,1,348,14,2,False
2022-12-20,1,3.89,-1,3.89,12,2,354,20,1,False
2022-12-21,1,3.89,-2,3.89,12,2,355,21,2,False
2022-12-27,1,3.89,-1,3.89,12,3,361,27,1,False
2022-12-28,1,3.89,-2,3.89,12,3,362,28,2,False
