Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-07,1,8.99,-1,8.99,1,0,7,7,5,True
2023-01-14,1,8.99,-1,8.99,1,1,14,14,5,True
2023-01-31,1,8.99,-1,8.99,1,4,31,31,1,False
2022-05-20,1,8.79,-1,8.79,5,2,140,20,4,False
2022-08-27,1,8.99,-2,8.99,8,3,239,27,5,True
2022-09-17,1,8.99,-2,8.99,9,2,260,17,5,True
2022-10-01,1,8.99,-2,8.99,10,0,274,1,5,True
2022-11-25,1,8.99,-1,8.99,11,3,329,25,4,False
2022-12-03,1,8.99,-1,8.99,12,0,337,3,5,True
2022-12-17,1,8.99,-1,8.99,12,2,351,17,5,True
