Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-06,1,7.49,-6,7.49,1,0,6,6,4,False
2023-01-09,1,7.49,-6,7.49,1,1,9,9,0,False
2023-01-14,1,7.49,-7,7.49,1,1,14,14,5,True
2023-01-17,1,7.49,-8,7.49,1,2,17,17,1,False
2023-01-24,1,7.49,-6,7.49,1,3,24,24,1,False
2023-01-30,1,7.49,-6,7.49,1,4,30,30,0,False
2023-02-01,1,7.49,-7,7.49,2,0,32,1,2,False
2023-02-03,1,7.49,-8,7.49,2,0,34,3,4,False
2022-09-17,1,7.49,-1,7.49,9,2,260,17,5,True
2022-09-21,1,7.49,-6,7.49,9,2,264,21,2,False
2022-09-26,1,7.49,-7,7.49,9,3,269,26,0,False
2022-09-28,1,7.49,-7,7.49,9,3,271,28,2,False
2022-10-01,1,7.49,-8,7.49,10,0,274,1,5,True
2022-10-04,1,7.49,-6,7.49,10,0,277,4,1,False
2022-10-05,1,7.49,-7,7.49,10,0,278,5,2,False
2022-10-07,1,7.49,-8,7.49,10,0,280,7,4,False
2022-10-08,2,7.49,-10,14.98,10,1,281,8,5,True
2022-10-10,1,7.49,-11,7.49,10,1,283,10,0,False
2022-10-13,1,7.49,-7,7.49,10,1,286,13,3,False
2022-10-20,1,7.49,-6,7.49,10,2,293,20,3,False
2022-10-22,1,7.49,-7,7.49,10,3,295,22,5,True
2022-10-27,1,7.49,-6,7.49,10,3,300,27,3,False
2022-10-28,1,7.49,-7,7.49,10,3,301,28,4,False
2022-10-29,1,7.49,-8,7.49,10,4,302,29,5,True
2022-11-01,1,7.49,-6,7.49,11,0,305,1,1,False
2022-11-04,1,7.49,-7,7.49,11,0,308,4,4,False
2022-11-08,1,7.49,-6,7.49,11,1,312,8,1,False
2022-11-11,1,7.49,-7,7.49,11,1,315,11,4,False
2022-11-12,1,7.49,-8,7.49,11,1,316,12,5,True
2022-11-16,1,7.49,-6,7.49,11,2,320,16,2,False
2022-11-17,1,7.49,-7,7.49,11,2,321,17,3,False
2022-11-19,1,7.49,-8,7.49,11,2,323,19,5,True
2022-11-26,1,7.49,-6,7.49,11,3,330,26,5,True
2022-11-28,1,7.49,-7,7.49,11,3,332,28,0,False
2022-11-29,1,7.49,-7,7.49,11,4,333,29,1,False
2022-11-30,1,7.49,-8,7.49,11,4,334,30,2,False
2022-12-03,1,7.49,-9,7.49,12,0,337,3,5,True
2022-12-06,1,7.49,-6,7.49,12,0,340,6,1,False
2022-12-08,1,7.49,-7,7.49,12,1,342,8,3,False
2022-12-12,1,7.49,-8,7.49,12,1,346,12,0,False
2022-12-16,1,7.49,-7,7.49,12,2,350,16,4,False
2022-12-19,1,7.49,-8,7.49,12,2,353,19,0,False
2022-12-22,1,7.49,-7,7.49,12,3,356,22,3,False
2022-12-27,1,7.49,-6,7.49,12,3,361,27,1,False
2022-12-29,1,7.49,-7,7.49,12,4,363,29,3,False
2022-12-30,1,7.49,-8,7.49,12,4,364,30,4,False
