Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-09-10,1,3.59,-1,3.59,9,1,253,10,5,True
2022-09-15,1,3.59,-1,3.59,9,2,258,15,3,False
2022-09-29,1,3.59,-3,3.59,9,4,272,29,3,False
2022-10-05,1,3.59,-3,3.59,10,0,278,5,2,False
2022-10-08,1,3.59,-4,3.59,10,1,281,8,5,True
2022-10-10,1,3.59,-5,3.59,10,1,283,10,0,False
2022-10-12,1,3.59,-4,3.59,10,1,285,12,2,False
2022-10-18,1,3.59,-3,3.59,10,2,291,18,1,False
2022-10-24,1,3.59,-4,3.59,10,3,297,24,0,False
2022-10-29,1,3.59,-4,3.59,10,4,302,29,5,True
2022-11-12,1,3.59,-3,3.59,11,1,316,12,5,True
2022-11-26,1,3.59,-3,3.59,11,3,330,26,5,True
