Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-03,1,3.29,-3,3.29,1,0,3,3,1,False
2023-01-26,1,3.29,-3,3.29,1,3,26,26,3,False
2022-09-12,1,3.29,1,3.29,9,1,255,12,0,False
2022-09-15,1,3.29,-1,3.29,9,2,258,15,3,False
2022-09-24,1,3.29,-3,3.29,9,3,267,24,5,True
2022-10-22,1,3.29,-3,3.29,10,3,295,22,5,True
2022-11-17,1,3.29,-3,3.29,11,2,321,17,3,False
2022-11-29,1,3.29,-3,3.29,11,4,333,29,1,False
2022-12-01,1,3.29,-4,3.29,12,0,335,1,3,False
2022-12-06,1,3.29,-3,3.29,12,0,340,6,1,False
2022-12-08,1,3.29,-4,3.29,12,1,342,8,3,False
2022-12-13,1,3.29,-3,3.29,12,1,347,13,1,False
2022-12-22,1,3.29,-3,3.29,12,3,356,22,3,False
2022-12-28,1,3.29,-3,3.29,12,3,362,28,2,False
