Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-09-09,1,8.19,-1,8.19,9,1,252,9,4,False
2022-09-10,1,8.19,-2,8.19,9,1,253,10,5,True
2022-09-12,1,8.19,2,8.19,9,1,255,12,0,False
2022-09-13,1,8.19,2,8.19,9,1,256,13,1,False
2022-09-15,1,8.19,-2,8.19,9,2,258,15,3,False
2022-09-17,1,8.19,-3,8.19,9,2,260,17,5,True
2022-09-19,1,8.19,-4,8.19,9,2,262,19,0,False
2022-09-22,1,8.19,-5,8.19,9,3,265,22,3,False
2022-09-23,1,8.19,-6,8.19,9,3,266,23,4,False
2022-09-27,1,8.19,-4,8.19,9,3,270,27,1,False
2022-09-28,1,8.19,-5,8.19,9,3,271,28,2,False
2022-09-30,2,8.19,-7,16.38,9,4,273,30,4,False
2022-10-04,1,8.19,-4,8.19,10,0,277,4,1,False
2022-10-05,1,8.19,-5,8.19,10,0,278,5,2,False
2022-10-06,1,8.19,-6,8.19,10,0,279,6,3,False
2022-10-07,1,8.19,-7,8.19,10,0,280,7,4,False
2022-10-08,1,8.19,-8,8.19,10,1,281,8,5,True
2022-10-12,1,8.19,-4,8.19,10,1,285,12,2,False
2022-10-14,1,8.19,-5,8.19,10,1,287,14,4,False
2022-10-15,1,8.19,-6,8.19,10,2,288,15,5,True
2022-10-17,1,8.19,-7,8.19,10,2,290,17,0,False
2022-10-20,1,8.19,-5,8.19,10,2,293,20,3,False
2022-10-22,1,8.19,-6,8.19,10,3,295,22,5,True
2022-10-25,1,8.19,-4,8.19,10,3,298,25,1,False
2022-10-26,1,8.19,-5,8.19,10,3,299,26,2,False
2022-10-27,1,8.19,-6,8.19,10,3,300,27,3,False
2022-10-28,1,8.19,-7,8.19,10,3,301,28,4,False
2022-10-29,1,8.19,-8,8.19,10,4,302,29,5,True
2022-11-05,1,8.19,-4,8.19,11,0,309,5,5,True
2022-11-19,1,8.19,-4,8.19,11,2,323,19,5,True
