Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-02,1,15.49,-4,15.49,1,0,2,2,0,False
2023-01-06,1,15.49,-5,15.49,1,0,6,6,4,False
2023-01-13,1,15.49,-4,15.49,1,1,13,13,4,False
2023-01-14,1,15.49,-5,15.49,1,1,14,14,5,True
2023-01-19,1,15.49,-4,15.49,1,2,19,19,3,False
2023-01-21,1,15.49,-5,15.49,1,2,21,21,5,True
2023-01-24,1,15.49,-4,15.49,1,3,24,24,1,False
2023-01-28,1,15.49,-5,15.49,1,3,28,28,5,True
2023-01-30,1,15.49,-4,15.49,1,4,30,30,0,False
2023-02-01,1,15.49,-5,15.49,2,0,32,1,2,False
2023-02-03,1,15.49,-6,15.49,2,0,34,3,4,False
2023-02-04,1,15.49,-7,15.49,2,0,35,4,5,True
2022-09-10,1,15.49,-1,15.49,9,1,253,10,5,True
2022-09-13,1,15.49,2,15.49,9,1,256,13,1,False
2022-09-14,1,15.49,-2,15.49,9,1,257,14,2,False
2022-09-16,1,15.49,-3,15.49,9,2,259,16,4,False
2022-09-19,1,15.49,-4,15.49,9,2,262,19,0,False
2022-09-20,1,15.49,-5,15.49,9,2,263,20,1,False
2022-09-22,1,15.49,-6,15.49,9,3,265,22,3,False
2022-09-24,1,15.49,-7,15.49,9,3,267,24,5,True
2022-09-26,1,15.49,-8,15.49,9,3,269,26,0,False
2022-09-28,1,15.49,-5,15.49,9,3,271,28,2,False
2022-09-30,1,15.49,-6,15.49,9,4,273,30,4,False
2022-10-05,1,15.49,-4,15.49,10,0,278,5,2,False
2022-10-06,1,15.49,-5,15.49,10,0,279,6,3,False
2022-10-08,1,15.49,-6,15.49,10,1,281,8,5,True
2022-10-10,1,15.49,-7,15.49,10,1,283,10,0,False
2022-10-12,1,15.49,-5,15.49,10,1,285,12,2,False
2022-10-13,1,15.49,-6,15.49,10,1,286,13,3,False
2022-10-14,1,15.49,-7,15.49,10,1,287,14,4,False
2022-10-17,1,15.49,-8,15.49,10,2,290,17,0,False
2022-10-19,1,15.49,-5,15.49,10,2,292,19,2,False
2022-10-20,1,15.49,-6,15.49,10,2,293,20,3,False
2022-10-22,1,15.49,-7,15.49,10,3,295,22,5,True
2022-10-27,1,15.49,-4,15.49,10,3,300,27,3,False
2022-10-28,1,15.49,-5,15.49,10,3,301,28,4,False
2022-10-29,1,15.49,-6,15.49,10,4,302,29,5,True
2022-11-04,1,15.49,-4,15.49,11,0,308,4,4,False
2022-11-05,1,15.49,-5,15.49,11,0,309,5,5,True
2022-11-12,1,15.49,-4,15.49,11,1,316,12,5,True
2022-11-14,1,15.49,-5,15.49,11,1,318,14,0,False
2022-11-16,1,15.49,-5,15.49,11,2,320,16,2,False
2022-11-19,1,15.49,-6,15.49,11,2,323,19,5,True
2022-11-22,1,15.49,-4,15.49,11,3,326,22,1,False
2022-11-24,1,15.49,-5,15.49,11,3,328,24,3,False
2022-11-25,1,15.49,-6,15.49,11,3,329,25,4,False
2022-11-29,1,15.49,-4,15.49,11,4,333,29,1,False
2022-11-30,1,15.49,-5,15.49,11,4,334,30,2,False
2022-12-01,1,15.49,-6,15.49,12,0,335,1,3,False
2022-12-02,1,15.49,-7,15.49,12,0,336,2,4,False
2022-12-08,1,15.49,-4,15.49,12,1,342,8,3,False
2022-12-09,1,15.49,-5,15.49,12,1,343,9,4,False
2022-12-10,1,15.49,-6,15.49,12,1,344,10,5,True
2022-12-13,1,15.49,-4,15.49,12,1,347,13,1,False
2022-12-16,1,15.49,-5,15.49,12,2,350,16,4,False
2022-12-17,1,15.49,-6,15.49,12,2,351,17,5,True
2022-12-21,1,15.49,-4,15.49,12,2,355,21,2,False
2022-12-30,1,15.49,-4,15.49,12,4,364,30,4,False
2022-12-31,1,15.49,-5,15.49,12,4,365,31,5,True
