Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-02,1,7.19,-7,7.19,1,0,2,2,0,False
2023-01-03,1,7.19,-8,7.19,1,0,3,3,1,False
2023-01-06,1,7.19,-9,7.19,1,0,6,6,4,False
2023-01-07,1,7.19,-10,7.19,1,0,7,7,5,True
2023-01-09,1,7.19,-7,7.19,1,1,9,9,0,False
2023-01-12,1,7.19,-8,7.19,1,1,12,12,3,False
2023-01-13,1,7.19,-9,7.19,1,1,13,13,4,False
2023-01-14,1,7.19,-10,7.19,1,1,14,14,5,True
2023-01-17,1,7.19,-11,7.19,1,2,17,17,1,False
2023-01-19,1,7.19,-8,7.19,1,2,19,19,3,False
2023-01-20,1,7.19,-9,7.19,1,2,20,20,4,False
2023-01-23,1,7.19,-7,7.19,1,3,23,23,0,False
2023-01-24,1,7.19,-8,7.19,1,3,24,24,1,False
2023-01-26,1,7.19,-9,7.19,1,3,26,26,3,False
2023-01-27,1,7.19,-10,7.19,1,3,27,27,4,False
2023-01-28,1,7.19,-11,7.19,1,3,28,28,5,True
2023-01-30,1,7.19,-7,7.19,1,4,30,30,0,False
2023-02-04,1,7.19,-8,7.19,2,0,35,4,5,True
2022-09-09,2,5.99,-2,11.98,9,1,252,9,4,False
2022-09-10,1,5.99,-3,5.99,9,1,253,10,5,True
2022-09-12,2,5.99,4,11.98,9,1,255,12,0,False
2022-09-13,2,5.99,4,11.98,9,1,256,13,1,False
2022-09-14,2,5.99,-4,11.98,9,1,257,14,2,False
2022-09-15,2,5.99,-6,11.98,9,2,258,15,3,False
2022-09-16,1,5.99,-7,5.99,9,2,259,16,4,False
2022-09-17,1,5.99,-8,5.99,9,2,260,17,5,True
2022-09-19,1,5.99,-9,5.99,9,2,262,19,0,False
2022-09-20,1,5.99,-8,5.99,9,2,263,20,1,False
2022-09-21,2,5.99,-10,11.98,9,2,264,21,2,False
2022-09-22,2,5.99,-12,11.98,9,3,265,22,3,False
2022-09-23,1,5.99,-13,5.99,9,3,266,23,4,False
2022-09-24,2,5.99,-15,11.98,9,3,267,24,5,True
2022-09-26,1,5.99,-16,5.99,9,3,269,26,0,False
2022-09-27,2,5.99,-9,11.98,9,3,270,27,1,False
2022-09-28,2,5.99,-11,11.98,9,3,271,28,2,False
2022-09-29,2,5.99,-13,11.98,9,4,272,29,3,False
2022-09-30,3,5.99,-16,17.97,9,4,273,30,4,False
2022-10-01,2,5.99,-18,11.98,10,0,274,1,5,True
2022-10-04,2,5.99,-8,11.98,10,0,277,4,1,False
2022-10-05,2,5.99,-10,11.98,10,0,278,5,2,False
2022-10-06,2,5.99,-12,11.98,10,0,279,6,3,False
2022-10-07,2,5.99,-14,11.98,10,0,280,7,4,False
2022-10-08,2,5.99,-16,11.98,10,1,281,8,5,True
2022-10-10,1,5.99,-17,5.99,10,1,283,10,0,False
2022-10-11,1,5.99,-8,5.99,10,1,284,11,1,False
2022-10-12,2,5.99,-10,11.98,10,1,285,12,2,False
2022-10-13,2,5.99,-12,11.98,10,1,286,13,3,False
2022-10-14,1,5.99,-13,5.99,10,1,287,14,4,False
2022-10-15,1,5.99,-14,5.99,10,2,288,15,5,True
2022-10-17,1,5.99,-15,5.99,10,2,290,17,0,False
2022-10-18,1,5.99,-8,5.99,10,2,291,18,1,False
2022-10-19,1,5.99,-9,5.99,10,2,292,19,2,False
2022-10-20,1,7.19,-10,7.19,10,2,293,20,3,False
2022-10-21,1,7.19,-11,7.19,10,2,294,21,4,False
2022-10-22,1,7.19,-12,7.19,10,3,295,22,5,True
2022-10-24,1,7.19,-13,7.19,10,3,297,24,0,False
2022-10-25,1,7.19,-8,7.19,10,3,298,25,1,False
2022-10-26,1,7.19,-9,7.19,10,3,299,26,2,False
2022-10-28,1,7.19,-10,7.19,10,3,301,28,4,False
2022-10-29,1,7.19,-11,7.19,10,4,302,29,5,True
2022-11-02,1,7.19,-7,7.19,11,0,306,2,2,False
2022-11-04,1,7.19,-8,7.19,11,0,308,4,4,False
2022-11-05,2,7.19,-10,14.38,11,0,309,5,5,True
2022-11-08,1,7.19,-7,7.19,11,1,312,8,1,False
2022-11-09,1,7.19,-8,7.19,11,1,313,9,2,False
2022-11-10,1,7.19,-9,7.19,11,1,314,10,3,False
2022-11-11,1,7.19,-10,7.19,11,1,315,11,4,False
2022-11-12,2,7.19,-12,14.38,11,1,316,12,5,True
2022-11-14,1,7.19,-13,7.19,11,1,318,14,0,False
2022-11-15,1,7.19,-8,7.19,11,2,319,15,1,False
2022-11-17,2,7.19,-10,14.38,11,2,321,17,3,False
2022-11-19,1,7.19,-11,7.19,11,2,323,19,5,True
2022-11-21,1,7.19,-12,7.19,11,2,325,21,0,False
2022-11-22,1,7.19,-8,7.19,11,3,326,22,1,False
