Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-09-10,1,9.99,-1,9.99,9,1,253,10,5,True
2022-09-12,1,9.99,2,9.99,9,1,255,12,0,False
2022-09-14,1,9.99,-1,9.99,9,1,257,14,2,False
2022-09-15,1,9.99,-2,9.99,9,2,258,15,3,False
2022-09-16,1,9.99,-3,9.99,9,2,259,16,4,False
2022-09-17,1,9.99,-4,9.99,9,2,260,17,5,True
2022-09-20,1,9.99,-4,9.99,9,2,263,20,1,False
2022-09-21,1,9.99,-5,9.99,9,2,264,21,2,False
2022-09-22,1,9.99,-6,9.99,9,3,265,22,3,False
2022-09-26,1,9.99,-7,9.99,9,3,269,26,0,False
2022-09-27,1,9.99,-5,9.99,9,3,270,27,1,False
2022-09-28,1,9.99,-6,9.99,9,3,271,28,2,False
2022-09-29,1,9.99,-7,9.99,9,4,272,29,3,False
2022-10-04,1,9.99,-4,9.99,10,0,277,4,1,False
2022-10-05,1,9.99,-5,9.99,10,0,278,5,2,False
2022-10-07,1,9.99,-6,9.99,10,0,280,7,4,False
2022-10-08,1,9.99,-7,9.99,10,1,281,8,5,True
2022-10-10,1,9.99,-8,9.99,10,1,283,10,0,False
2022-10-12,1,9.99,-5,9.99,10,1,285,12,2,False
2022-10-14,1,9.99,-6,9.99,10,1,287,14,4,False
2022-10-15,1,9.99,-7,9.99,10,2,288,15,5,True
2022-10-20,1,9.99,-4,9.99,10,2,293,20,3,False
2022-10-28,1,9.99,-4,9.99,10,3,301,28,4,False
2022-11-01,1,9.99,-4,9.99,11,0,305,1,1,False
2022-11-04,1,9.99,-5,9.99,11,0,308,4,4,False
2022-11-05,1,9.99,-6,9.99,11,0,309,5,5,True
2022-11-12,1,9.99,-4,9.99,11,1,316,12,5,True
2022-12-31,1,9.99,-4,9.99,12,4,365,31,5,True
