Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-03,1,6.79,-2,6.79,1,0,3,3,1,False
2023-01-04,1,6.79,-3,6.79,1,0,4,4,2,False
2023-01-05,1,6.79,-4,6.79,1,0,5,5,3,False
2023-01-07,1,6.79,-5,6.79,1,0,7,7,5,True
2023-01-12,1,6.79,-2,6.79,1,1,12,12,3,False
2023-01-14,1,6.79,-3,6.79,1,1,14,14,5,True
2023-01-16,1,6.79,-4,6.79,1,2,16,16,0,False
2023-01-17,1,6.79,-5,6.79,1,2,17,17,1,False
2023-01-23,1,6.79,-2,6.79,1,3,23,23,0,False
2023-01-24,1,6.79,-3,6.79,1,3,24,24,1,False
2023-01-30,1,6.79,-2,6.79,1,4,30,30,0,False
2023-02-01,1,6.79,-3,6.79,2,0,32,1,2,False
2023-02-02,1,6.79,-4,6.79,2,0,33,2,3,False
2023-02-03,1,6.79,-5,6.79,2,0,34,3,4,False
2022-09-09,1,6.79,-1,6.79,9,1,252,9,4,False
2022-09-10,1,6.79,-2,6.79,9,1,253,10,5,True
2022-09-13,1,6.79,0,6.79,9,1,256,13,1,False
2022-09-16,1,6.79,-2,6.79,9,2,259,16,4,False
2022-09-17,2,6.79,-4,13.58,9,2,260,17,5,True
2022-09-21,1,6.79,-2,6.79,9,2,264,21,2,False
2022-09-24,1,6.79,-3,6.79,9,3,267,24,5,True
2022-09-28,1,6.79,-2,6.79,9,3,271,28,2,False
2022-09-30,2,6.79,-4,13.58,9,4,273,30,4,False
2022-10-01,2,6.79,-6,13.58,10,0,274,1,5,True
2022-10-05,1,6.79,-2,6.79,10,0,278,5,2,False
2022-10-06,1,6.79,-3,6.79,10,0,279,6,3,False
2022-10-07,1,6.79,-4,6.79,10,0,280,7,4,False
2022-10-08,2,6.79,-6,13.58,10,1,281,8,5,True
2022-10-12,1,6.79,-2,6.79,10,1,285,12,2,False
2022-10-14,1,6.79,-3,6.79,10,1,287,14,4,False
2022-10-18,1,6.79,-2,6.79,10,2,291,18,1,False
2022-10-19,1,6.79,-3,6.79,10,2,292,19,2,False
2022-10-20,1,6.79,-4,6.79,10,2,293,20,3,False
2022-10-22,1,6.79,-5,6.79,10,3,295,22,5,True
2022-10-25,1,6.79,-2,6.79,10,3,298,25,1,False
2022-10-26,1,6.79,-3,6.79,10,3,299,26,2,False
2022-10-28,1,6.79,-4,6.79,10,3,301,28,4,False
2022-11-02,1,6.79,-2,6.79,11,0,306,2,2,False
2022-11-03,1,6.79,-3,6.79,11,0,307,3,3,False
2022-11-04,1,6.79,-4,6.79,11,0,308,4,4,False
2022-11-05,1,6.79,-5,6.79,11,0,309,5,5,True
2022-11-07,1,6.79,-6,6.79,11,0,311,7,0,False
2022-11-08,1,6.79,-3,6.79,11,1,312,8,1,False
2022-11-10,1,6.79,-4,6.79,11,1,314,10,3,False
2022-11-14,1,6.79,-5,6.79,11,1,318,14,0,False
2022-11-15,1,6.79,-3,6.79,11,2,319,15,1,False
2022-11-17,1,6.79,-4,6.79,11,2,321,17,3,False
2022-11-22,1,6.79,-2,6.79,11,3,326,22,1,False
2022-11-23,1,6.79,-3,6.79,11,3,327,23,2,False
2022-11-26,1,6.79,-4,6.79,11,3,330,26,5,True
2022-11-30,1,6.79,-2,6.79,11,4,334,30,2,False
2022-12-01,1,6.79,-3,6.79,12,0,335,1,3,False
2022-12-03,1,6.79,-4,6.79,12,0,337,3,5,True
2022-12-05,1,6.79,-5,6.79,12,0,339,5,0,False
2022-12-07,1,6.79,-3,6.79,12,0,341,7,2,False
2022-12-08,1,6.79,-4,6.79,12,1,342,8,3,False
2022-12-09,1,6.79,-5,6.79,12,1,343,9,4,False
2022-12-15,1,6.79,-2,6.79,12,2,349,15,3,False
2022-12-22,1,6.79,-2,6.79,12,3,356,22,3,False
2022-12-23,1,6.79,-3,6.79,12,3,357,23,4,False
2022-12-27,1,6.79,-2,6.79,12,3,361,27,1,False
