Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2023-01-02,1,4.29,-4,4.29,1,0,2,2,0,False
2023-01-03,1,4.29,-5,4.29,1,0,3,3,1,False
2023-01-05,1,4.29,-6,4.29,1,0,5,5,3,False
2023-01-06,1,4.29,-7,4.29,1,0,6,6,4,False
2023-01-07,1,4.29,-8,4.29,1,0,7,7,5,True
2023-01-13,1,4.29,-4,4.29,1,1,13,13,4,False
2023-01-14,1,4.29,-5,4.29,1,1,14,14,5,True
2023-01-16,1,4.29,-6,4.29,1,2,16,16,0,False
2023-01-17,1,4.29,-7,4.29,1,2,17,17,1,False
2023-01-18,1,4.29,-6,4.29,1,2,18,18,2,False
2023-01-19,1,4.29,-7,4.29,1,2,19,19,3,False
2023-01-21,1,4.29,-8,4.29,1,2,21,21,5,True
2023-01-24,1,4.29,-4,4.29,1,3,24,24,1,False
2023-01-30,1,4.29,-4,4.29,1,4,30,30,0,False
2023-02-02,1,4.29,-5,4.29,2,0,33,2,3,False
2023-02-03,1,4.29,-6,4.29,2,0,34,3,4,False
2023-02-04,1,4.29,-7,4.29,2,0,35,4,5,True
2022-09-09,1,4.29,-1,4.29,9,1,252,9,4,False
2022-09-13,1,4.29,2,4.29,9,1,256,13,1,False
2022-09-15,1,4.29,-2,4.29,9,2,258,15,3,False
2022-09-29,1,4.29,-4,4.29,9,4,272,29,3,False
2022-10-01,1,4.29,-5,4.29,10,0,274,1,5,True
2022-10-04,1,4.29,-4,4.29,10,0,277,4,1,False
2022-10-05,1,4.29,-5,4.29,10,0,278,5,2,False
2022-10-06,1,4.29,-6,4.29,10,0,279,6,3,False
2022-10-07,1,4.29,-7,4.29,10,0,280,7,4,False
2022-10-08,1,4.29,-8,4.29,10,1,281,8,5,True
2022-10-10,1,4.29,-9,4.29,10,1,283,10,0,False
2022-10-12,1,4.29,-5,4.29,10,1,285,12,2,False
2022-10-18,1,4.29,-4,4.29,10,2,291,18,1,False
2022-10-20,1,4.29,-5,4.29,10,2,293,20,3,False
2022-10-21,1,4.29,-6,4.29,10,2,294,21,4,False
2022-10-22,1,4.29,-7,4.29,10,3,295,22,5,True
2022-10-24,1,4.29,-8,4.29,10,3,297,24,0,False
2022-10-25,1,4.29,-5,4.29,10,3,298,25,1,False
2022-10-26,1,4.29,-6,4.29,10,3,299,26,2,False
2022-10-28,1,4.29,-7,4.29,10,3,301,28,4,False
2022-11-02,1,4.29,-4,4.29,11,0,306,2,2,False
2022-11-03,1,4.29,-5,4.29,11,0,307,3,3,False
2022-11-04,1,4.29,-6,4.29,11,0,308,4,4,False
2022-11-08,1,4.29,-4,4.29,11,1,312,8,1,False
2022-11-09,1,4.29,-5,4.29,11,1,313,9,2,False
2022-11-10,1,4.29,-6,4.29,11,1,314,10,3,False
2022-11-11,1,4.29,-7,4.29,11,1,315,11,4,False
2022-11-12,1,4.29,-8,4.29,11,1,316,12,5,True
2022-11-16,1,4.29,-4,4.29,11,2,320,16,2,False
2022-11-17,1,4.29,-5,4.29,11,2,321,17,3,False
2022-11-18,1,4.29,-6,4.29,11,2,322,18,4,False
2022-11-19,1,4.29,-7,4.29,11,2,323,19,5,True
2022-11-22,1,4.29,-4,4.29,11,3,326,22,1,False
2022-11-23,1,4.29,-5,4.29,11,3,327,23,2,False
2022-11-24,1,4.29,-6,4.29,11,3,328,24,3,False
2022-11-25,1,4.29,-7,4.29,11,3,329,25,4,False
2022-11-29,1,4.29,-4,4.29,11,4,333,29,1,False
2022-11-30,1,4.29,-5,4.29,11,4,334,30,2,False
2022-12-01,1,4.29,-6,4.29,12,0,335,1,3,False
2022-12-03,1,4.29,-7,4.29,12,0,337,3,5,True
2022-12-07,1,4.29,-4,4.29,12,0,341,7,2,False
2022-12-08,1,4.29,-5,4.29,12,1,342,8,3,False
2022-12-09,1,4.29,-6,4.29,12,1,343,9,4,False
2022-12-10,1,4.29,-7,4.29,12,1,344,10,5,True
2022-12-12,1,4.29,-8,4.29,12,1,346,12,0,False
2022-12-14,1,4.29,-5,4.29,12,1,348,14,2,False
2022-12-15,1,4.29,-6,4.29,12,2,349,15,3,False
2022-12-16,1,4.29,-7,4.29,12,2,350,16,4,False
2022-12-19,1,4.29,-8,4.29,12,2,353,19,0,False
2022-12-22,1,4.29,-5,4.29,12,3,356,22,3,False
2022-12-23,1,4.29,-6,4.29,12,3,357,23,4,False
2022-12-27,1,4.29,-4,4.29,12,3,361,27,1,False
2022-12-30,1,4.29,-5,4.29,12,4,364,30,4,False
